LapNumber,Driver,Team,LapTime,Stint,Compound,SpeedI1,SpeedI2,SpeedFL,TrackStatus,avg_throttle,avg_rpm,avg_speed,avg_gear,avg_drs,avg_ers_mode,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,year,gp,circuit_type
19.0,STR,Aston Martin,0 days 00:01:54.744000,2.0,MEDIUM,324.0,185.0,212.0,1.0,66.51032983681797,10259.067651891964,217.40029038643857,5.694603903559128,2.142365097588978,,22.2,36.6,39.0,970.9,False,1.0,150.0,2022,spa,additional
15.0,PIA,McLaren,0 days 00:01:40.709000,1.0,MEDIUM,292.0,264.0,242.0,1.0,55.64445443467875,9681.896898378674,175.48661317821856,4.395472703062583,0.4074567243675099,,30.1,36.4,72.0,1009.0,False,1.6,169.0,2023,singapore,high_fuel
39.0,MAG,Haas F1 Team,0 days 00:01:29.578000,3.0,HARD,266.0,252.0,282.0,1.0,61.79322153701561,9881.044753925824,190.3387337335459,4.686098654708521,0.0,,36.9,49.1,7.0,995.5,False,3.7,193.0,2022,barcelona,high_fuel
11.0,NOR,McLaren,0 days 00:01:24.110000,1.0,INTERMEDIATE,296.0,213.0,304.0,1.0,52.44607226372135,9313.201442623622,180.38576290962084,4.881538461538462,1.0,,22.1,24.9,76.0,926.5,True,1.1,189.0,2024,brazil,additional
11.0,SAI,Ferrari,0 days 00:01:39.677000,1.0,MEDIUM,272.0,299.0,253.0,1.0,64.61192600736769,10062.845602481611,208.22507831712193,5.145287958115183,0.986910994764398,,27.2,43.5,40.0,1012.9,False,1.7,95.0,2023,suzuka,high_fuel
10.0,STR,Aston Martin,0 days 00:01:32.588000,1.0,MEDIUM,274.0,296.0,205.0,1.0,68.20394834430716,10050.077890469798,205.67514130772935,5.496360989810771,0.0,,28.5,34.0,62.0,1013.5,False,2.9,300.0,2022,abu-dhabi,additional
36.0,PER,Red Bull Racing,0 days 00:01:09.321000,3.0,MEDIUM,302.0,228.0,274.0,1.0,70.46040011066874,10379.82544784132,217.6250227298596,5.2565543071161045,0.0,,22.5,31.7,53.0,934.0,False,1.7,167.0,2023,austria,additional
49.0,PER,Racing Point,0 days 00:01:24.499000,2.0,SOFT,314.0,324.0,311.0,1.0,76.80336730548929,10729.58045182893,244.54558813307725,6.381761978361669,0.0,,22.7,33.0,55.0,995.1,False,2.6,210.0,2018,monza,additional
37.0,HAM,Mercedes,0 days 00:01:34.912000,2.0,MEDIUM,277.0,312.0,266.0,1.0,65.89645078128483,10503.048826216418,219.25298716119028,5.6722689075630255,0.0,,27.7,35.8,51.9,1008.3,False,2.4,332.0,2018,suzuka,high_fuel
65.0,SAI,Ferrari,0 days 00:01:13.953000,4.0,SOFT,299.0,255.0,304.0,1.0,66.91221816219539,9944.310504517707,205.63981260912053,5.566666666666666,0.0,,21.3,39.3,83.0,921.9,False,1.0,179.0,2022,brazil,additional
53.0,TSU,RB,0 days 00:01:23.696000,2.0,HARD,,237.0,246.0,1.0,52.873161368435014,9876.439177914064,184.82412039700728,4.906542056074766,0.0,,29.1,45.2,45.0,981.6,False,1.4,186.0,2024,hungary,additional
32.0,HAM,Mercedes,0 days 00:01:23.328000,2.0,HARD,,320.0,314.0,1.0,77.31900233281169,10606.310443702663,246.8615971138133,6.223642172523961,0.0,,32.5,45.9,32.0,992.9,False,1.4,194.0,2024,monza,additional
18.0,HAM,Mercedes,0 days 00:01:38.368000,2.0,HARD,229.0,252.0,273.0,1.0,64.58870127474248,10190.92278817358,193.54031940062535,4.565274151436031,0.0,,22.9,27.8,38.0,1010.5,False,0.2,1.0,2022,bahrain,high_fuel
64.0,KVY,Toro Rosso,0 days 00:01:16.251000,2.0,HARD,,281.0,279.0,1.0,63.73411177808955,10318.999691332485,203.30982450700452,5.132173913043478,3.9060869565217393,,30.3,51.0,15.0,1021.7,False,0.9,343.0,2019,montreal,high_fuel
24.0,MAG,Haas F1 Team,0 days 00:01:25.747000,2.0,MEDIUM,304.0,310.0,301.0,1.0,74.5535311622171,10856.451469322194,243.4331914890472,6.03588143525741,1.9282371294851792,,21.3,34.3,50.4,989.2,False,2.1,180.0,2019,monza,additional
18.0,PER,Red Bull Racing,0 days 00:01:10.399000,2.0,MEDIUM,297.0,228.0,271.0,1.0,70.9538195226934,10147.601763508674,221.72987030782696,6.1505791505791505,0.0,,22.9,32.9,49.0,934.0,False,0.8,330.0,2023,austria,additional
11.0,BOT,Kick Sauber,0 days 00:01:42.300000,1.0,MEDIUM,201.0,177.0,204.0,1.0,61.96098101655924,9932.380183968113,194.2517718465214,4.9652509652509655,0.0,,28.2,47.0,37.0,1006.5,False,1.8,4.0,2024,austin,additional
26.0,PER,Red Bull Racing,0 days 00:01:40.595000,1.0,HARD,,261.0,245.0,1.0,55.86134341460856,9428.120059191904,173.60331263603376,4.690629011553273,0.0,,29.8,36.0,72.0,1009.2,False,1.2,161.0,2023,singapore,high_fuel
23.0,RUS,Williams,0 days 00:01:21.884000,3.0,MEDIUM,271.0,240.0,247.0,1.0,60.32917135022316,10254.239747213904,192.14766961592863,4.856540084388186,0.0,,20.9,24.0,76.1,986.4,False,1.8,117.0,2020,singapore,high_fuel
3.0,ALB,Toro Rosso,0 days 00:01:19.335000,1.0,SOFT,181.0,179.0,264.0,1.0,48.805251477798656,9381.413587174378,154.79159925070618,3.882051282051282,0.1213675213675213,,22.4,34.4,52.0,1011.1,False,0.9,59.0,2019,monaco,additional
45.0,GIO,Alfa Romeo Racing,0 days 00:01:41.263000,3.0,SOFT,206.0,186.0,209.0,1.0,65.88560289851947,9866.26219916206,196.04531621686525,5.241699867197875,0.0,,21.8,28.6,35.4,1000.8,False,3.8,210.0,2019,austin,additional
11.0,BOT,Alfa Romeo,0 days 00:01:18.722000,1.0,HARD,251.0,275.0,289.0,1.0,64.55021503923875,9873.331095379364,196.32730919822615,5.1763727121464225,5.777038269550749,,18.7,30.9,62.0,1011.4,False,1.5,337.0,2023,montreal,high_fuel
30.0,SAI,Ferrari,0 days 00:01:28.827000,2.0,MEDIUM,260.0,275.0,270.0,1.0,61.43100918051875,10113.568362609656,195.1171555447852,4.881818181818182,0.0,,37.2,49.3,7.0,995.7,False,3.7,174.0,2022,barcelona,high_fuel
53.0,VER,Red Bull Racing,0 days 00:01:45.468000,2.0,HARD,291.0,260.0,253.0,1.0,57.4751973142727,9685.59868054086,172.70945026120896,4.557251908396947,1.0,,29.7,34.5,67.7,1011.6,False,1.5,183.0,2019,singapore,high_fuel
7.0,ALB,Williams,0 days 00:01:11.836000,1.0,MEDIUM,312.0,227.0,277.0,1.0,65.9772953254565,10432.806034560705,214.2158326968681,5.387387387387387,4.302702702702702,,29.5,48.4,34.0,932.9,False,1.2,283.0,2024,austria,additional
39.0,TSU,AlphaTauri,0 days 00:01:38.097000,3.0,HARD,278.0,298.0,256.0,1.0,62.65424926577232,10392.894617942024,215.57086787626665,5.407307171853857,0.0,,27.3,38.0,42.0,1012.7,False,1.5,115.0,2023,suzuka,high_fuel
51.0,HAM,Mercedes,0 days 00:01:39.601000,3.0,HARD,210.0,186.0,206.0,1.0,62.11890872250874,9981.841828015384,192.1260875916535,5.024719101123596,0.0,,29.1,39.1,55.5,991.2,False,1.3,90.0,2021,austin,additional
63.0,RIC,Renault,0 days 00:01:20.765000,3.0,MEDIUM,,241.0,250.0,1.0,65.37074819951357,10308.542438720762,199.29227240727883,5.106725146198831,0.0,,20.6,28.7,77.3,986.3,False,2.2,105.0,2020,montreal,high_fuel
33.0,LAW,AlphaTauri,0 days 00:01:38.642000,3.0,HARD,276.0,296.0,254.0,1.0,66.15472322064026,9803.247456402883,212.9556479382124,5.773154362416108,0.0,,27.4,37.9,41.0,1012.7,False,1.6,63.0,2023,suzuka,high_fuel
30.0,HAM,Mercedes,0 days 00:01:36.399000,3.0,HARD,277.0,300.0,255.0,1.0,64.74527149490416,10208.999466134395,210.9546112884097,5.474509803921569,0.0,,21.4,36.5,48.0,1012.5,False,1.9,186.0,2024,suzuka,high_fuel
9.0,VET,Ferrari,0 days 00:01:34.701000,1.0,SOFT,274.0,306.0,260.0,1.0,69.25509978647878,10340.092233782649,220.82584026725957,5.806497175141243,0.0,,21.4,32.3,57.5,1008.7,False,6.2,286.0,2019,suzuka,high_fuel
11.0,GAS,Alpine,0 days 00:01:41.291000,1.0,MEDIUM,208.0,179.0,200.0,1.0,60.0504183467699,9819.503832991246,190.7211856036629,5.0290037831021435,2.3883984867591423,,28.2,47.0,37.0,1006.5,False,1.8,4.0,2024,austin,additional
26.0,HAM,Mercedes,0 days 00:01:30.162000,2.0,HARD,288.0,258.0,251.0,1.0,72.12933724291608,10338.554346127568,228.5703792494511,5.65125,0.0,,21.3,39.5,45.6,998.2,False,3.2,213.0,2020,silverstone,additional
19.0,RAI,Alfa Romeo Racing,0 days 00:01:41.958000,2.0,MEDIUM,205.0,182.0,201.0,1.0,61.85098306941695,9950.395658203588,192.31122491133215,4.989853438556933,0.0,,28.5,38.2,59.3,991.9,False,1.3,100.0,2021,austin,additional
63.0,RUS,Mercedes,0 days 00:01:09.650000,4.0,MEDIUM,302.0,233.0,275.0,1.0,72.19462348096052,10206.752885353031,219.931879950574,5.786496350364963,0.0,,22.8,32.1,53.0,934.0,False,0.6,92.0,2023,austria,additional
29.0,RIC,Renault,0 days 00:01:31.681000,2.0,HARD,305.0,259.0,251.0,1.0,65.5206254313119,10635.721798852668,227.8287639799842,5.621588089330025,2.8635235732009927,,20.9,37.9,45.5,998.3,False,2.0,203.0,2020,silverstone,additional
6.0,HAM,Mercedes,0 days 00:01:37.029000,1.0,SOFT,,241.0,280.0,12.0,65.12880642188608,9766.374085546426,199.10418322242523,5.457931034482758,0.0,,26.2,29.2,53.9,1003.5,False,3.1,29.0,2019,bahrain,high_fuel
36.0,ZHO,Kick Sauber,0 days 00:01:22.152000,2.0,MEDIUM,242.0,271.0,278.0,1.0,63.163811604249176,10171.122201945522,203.72162099727544,5.359143327841845,0.0,,24.1,40.2,62.0,1001.4,False,1.3,0.0,2024,barcelona,high_fuel
54.0,LAT,Williams,0 days 00:01:38.707000,4.0,SOFT,233.0,257.0,281.0,1.0,64.90227626803743,10298.071030248668,196.8176284447038,4.8537234042553195,0.0,,22.4,26.5,36.0,1010.7,False,0.1,329.0,2022,bahrain,high_fuel
43.0,VET,Aston Martin,0 days 00:01:25.537000,2.0,MEDIUM,273.0,235.0,244.0,1.0,60.04158172475691,10020.30155507904,188.76139345811413,4.948303715670436,0.0,,17.9,26.4,71.0,985.5,False,4.5,288.0,2022,hungary,additional
61.0,NOR,McLaren,0 days 00:01:15.314000,5.0,MEDIUM,,196.0,260.0,1.0,47.07380682437973,9158.952455792722,148.78627160656984,3.828150572831424,1.1391162029459905,,22.4,29.3,65.0,1003.2,False,0.6,0.0,2022,monaco,additional
56.0,GIO,Alfa Romeo Racing,0 days 00:01:22.272000,3.0,SOFT,278.0,266.0,289.0,1.0,65.2704369102917,10100.439233053636,201.0044818635772,5.2216828478964405,0.0,,19.8,39.2,50.6,1006.5,False,1.6,347.0,2019,barcelona,high_fuel
34.0,NOR,McLaren,0 days 00:01:46.588000,3.0,HARD,323.0,208.0,221.0,1.0,74.90881661793645,10407.866161120251,231.19159635177968,5.871515151515151,0.0,,21.9,43.4,50.0,978.0,False,1.9,22.0,2024,spa,additional
21.0,PER,Red Bull Racing,0 days 00:01:40.570000,1.0,MEDIUM,211.0,174.0,195.0,1.0,62.38451589100238,9920.04791282194,194.88560867304545,5.084291187739463,0.0,,28.5,47.1,36.0,1006.1,False,0.7,0.0,2024,austin,additional
21.0,GAS,Alpine,0 days 00:01:39.529000,1.0,MEDIUM,289.0,259.0,244.0,1.0,60.37725352589155,9969.369768762484,177.81927004101743,4.324933687002653,0.0,,30.8,36.4,76.0,1008.3,False,1.6,218.0,2024,singapore,high_fuel
13.0,LEC,Ferrari,0 days 00:01:14.069000,1.0,MEDIUM,310.0,256.0,308.0,1.0,63.46015664527871,10233.443149892892,202.95905324709815,5.198594024604569,0.0,,21.0,47.2,60.6,924.9,False,2.5,126.0,2019,brazil,additional
38.0,HAR,Toro Rosso,0 days 00:01:09.566000,1.0,SUPERSOFT,288.0,231.0,274.0,1.0,70.53662812259483,10638.63082690797,222.83077927418583,5.608527131782946,0.0,,23.2,45.7,37.0,936.1,False,2.7,85.0,2018,austria,additional
57.0,ZHO,Alfa Romeo,0 days 00:01:32.551000,3.0,SOFT,285.0,293.0,207.0,1.0,64.80225275535167,9981.15062052561,202.61430909846223,5.291960507757405,2.1777150916784205,,27.9,32.0,67.0,1014.0,False,2.2,303.0,2022,abu-dhabi,additional
42.0,HAM,Mercedes,0 days 00:01:44.684000,2.0,SOFT,293.0,271.0,251.0,1.0,51.14266790403399,9649.157206754711,170.44847097906492,4.480697384806974,0.0,,29.6,32.3,68.1,1008.0,False,2.3,176.0,2018,singapore,high_fuel
24.0,STR,Aston Martin,0 days 00:01:18.478000,2.0,HARD,250.0,282.0,294.0,1.0,64.71231115605725,10180.77908406296,199.86628978165,4.933870967741935,5.735483870967742,,18.8,30.8,64.0,1011.4,False,2.2,292.0,2023,montreal,high_fuel
53.0,VER,Red Bull Racing,0 days 00:01:35.927000,4.0,SOFT,,260.0,271.0,1.0,64.76207933385083,10393.795794118812,196.99431183899028,4.806451612903226,0.0040322580645161,,22.4,26.4,35.0,1010.7,False,0.1,39.0,2022,bahrain,high_fuel
31.0,NOR,McLaren,0 days 00:01:18.832000,1.0,MEDIUM,205.0,184.0,263.0,1.0,51.25133069028747,9505.614552058743,152.90411319951977,3.7186440677966104,1.2474576271186442,,22.8,32.8,52.8,1010.8,True,1.0,85.0,2019,monaco,additional
34.0,TSU,RB,0 days 00:01:40.139000,2.0,HARD,208.0,176.0,203.0,1.0,64.34931162116276,9956.231154836889,196.97127400573245,5.175368139223561,0.0,,28.7,47.5,32.0,1005.8,False,1.5,320.0,2024,austin,additional
49.0,ALB,Red Bull Racing,0 days 00:01:33.505000,3.0,SOFT,273.0,303.0,259.0,1.0,69.49322474941815,10529.675902325098,220.4255660486851,5.643661971830986,0.0,,21.4,28.2,57.6,1009.4,False,5.9,293.0,2019,suzuka,high_fuel
11.0,PIA,McLaren,0 days 00:01:11.394000,1.0,MEDIUM,,224.0,269.0,1.0,67.33777326138265,10080.023764038931,214.8752035249197,5.81374321880651,0.0,,29.6,49.0,34.0,932.8,False,0.9,288.0,2024,austria,additional
28.0,BOT,Alfa Romeo,0 days 00:01:39.880000,2.0,MEDIUM,230.0,244.0,288.0,1.0,63.86019926711117,10291.716426087263,194.84244419086463,4.789052069425901,0.0,,22.9,27.4,36.0,1010.5,False,0.3,277.0,2022,bahrain,high_fuel
7.0,GAS,Alpine,0 days 00:01:40.248000,2.0,HARD,270.0,300.0,253.0,1.0,66.36861586108736,10311.94886939357,215.20689974637003,5.549865229110512,0.0,,22.3,38.7,40.0,1012.2,False,3.5,204.0,2024,suzuka,high_fuel
18.0,OCO,Force India,0 days 00:01:25.014000,1.0,SOFT,281.0,232.0,249.0,1.0,53.83224762464363,10183.512849484772,184.10121672375513,4.724884080370943,2.500772797527048,,32.7,48.4,37.1,983.7,False,1.3,147.0,2018,hungary,additional
54.0,DEV,AlphaTauri,0 days 00:01:38.885000,3.0,HARD,,249.0,281.0,1.0,61.77162926277387,9985.231610388966,193.6764259484242,5.058746736292428,0.6422976501305483,,26.2,28.8,21.0,1017.2,False,0.3,269.0,2023,bahrain,high_fuel
23.0,HAM,Mercedes,0 days 00:01:40.196000,2.0,HARD,208.0,184.0,204.0,1.0,54.358713671325546,9747.021759142935,187.38360514804396,5.043859649122807,0.0,,28.4,38.6,59.1,991.8,False,1.3,108.0,2021,austin,additional
51.0,MAG,Haas F1 Team,0 days 00:01:20.557000,2.0,HARD,275.0,242.0,248.0,1.0,62.21476201599032,10262.008754242188,197.7915115019757,4.9928057553956835,0.0,,20.3,28.0,79.1,986.3,False,1.4,98.0,2020,singapore,high_fuel
62.0,OCO,Renault,0 days 00:01:22.786000,2.0,SOFT,270.0,268.0,273.0,1.0,66.49200217841086,10397.086192843266,201.22714471841857,5.127600554785021,0.0,,30.0,46.4,57.1,997.7,False,1.2,62.0,2020,barcelona,high_fuel
48.0,ALB,Williams,0 days 00:01:36.135000,3.0,HARD,234.0,261.0,281.0,1.0,65.58257843147582,9962.0789834807,199.5865469941326,5.300824175824176,0.0,,17.7,22.0,51.0,1017.5,False,0.0,356.0,2024,bahrain,high_fuel
36.0,GAS,Alpine,0 days 00:01:17.668000,1.0,HARD,,191.0,256.0,1.0,41.67037082544049,9161.500477594056,148.56257912122777,3.765993265993266,1.1986531986531987,,25.4,37.9,41.0,1013.4,False,1.6,154.0,2023,monaco,additional
29.0,GAS,AlphaTauri,0 days 00:01:24.810000,2.0,MEDIUM,275.0,233.0,242.0,1.0,61.83446820648009,10081.714427349249,186.0781451974363,4.812101910828026,0.0,,18.6,28.5,70.0,985.5,False,3.7,285.0,2022,hungary,additional
3.0,STR,Racing Point,0 days 00:01:15.520000,1.0,SOFT,324.0,242.0,316.0,1.0,68.51838970529136,10187.122536159795,208.71447755612,5.453237410071942,0.0,,20.4,48.0,62.9,925.1,False,1.3,104.0,2019,brazil,additional
13.0,RAI,Alfa Romeo Racing,0 days 00:01:36.310000,2.0,MEDIUM,236.0,254.0,278.0,1.0,69.41757485360797,10187.982271652914,198.093158340863,4.942204301075269,0.0,,26.1,28.8,54.9,1003.6,False,2.5,31.0,2019,bahrain,high_fuel
45.0,STR,Racing Point,0 days 00:01:20.778000,3.0,MEDIUM,,243.0,248.0,1.0,62.70503413205279,10127.22916846139,193.03234383855445,5.0594900849858355,0.0,,20.0,27.6,78.6,986.3,False,2.0,85.0,2020,montreal,high_fuel
5.0,MAG,Haas F1 Team,0 days 00:01:37.143000,1.0,MEDIUM,266.0,302.0,254.0,1.0,66.55071665876689,10388.297472718596,216.17734886802316,5.482369534555712,1.1904090267983074,,21.5,33.2,57.4,1008.7,False,7.9,286.0,2019,suzuka,high_fuel
27.0,NOR,McLaren,0 days 00:01:31.342000,2.0,MEDIUM,310.0,263.0,249.0,21.0,70.68446182175913,10361.971142233324,228.8251966100267,5.9728958630527815,0.0,,20.1,34.2,57.7,1006.1,False,2.4,29.0,2019,silverstone,additional
28.0,NOR,McLaren,0 days 00:01:47.537000,2.0,HARD,323.0,201.0,222.0,1.0,71.5755746157497,10302.986984775427,232.58158553437863,6.134474327628362,1.5965770171149145,,21.9,43.4,49.0,978.0,False,1.6,12.0,2024,spa,additional
31.0,MAG,Haas F1 Team,0 days 00:01:39.678000,2.0,MEDIUM,236.0,250.0,276.0,1.0,64.05489956688466,10040.283206272969,194.83722626419495,4.87335092348285,0.0,,26.6,28.6,49.2,1003.4,False,2.5,50.0,2019,bahrain,high_fuel
21.0,RAI,Ferrari,0 days 00:01:21.963000,1.0,SOFT,276.0,271.0,276.0,1.0,64.85280212733304,10067.995707021406,198.52295095742977,5.153846153846154,0.0,,15.9,30.6,53.3,1001.4,True,2.3,64.0,2018,barcelona,high_fuel
60.0,SAI,Ferrari,0 days 00:01:10.044000,4.0,HARD,287.0,233.0,276.0,1.0,71.17829167950705,10325.261956706108,225.7197448504419,5.866037735849057,0.0,,22.6,31.5,54.0,934.0,False,1.0,69.0,2023,austria,additional
7.0,ZHO,Kick Sauber,0 days 00:01:39.832000,1.0,HARD,285.0,256.0,244.0,1.0,50.23851338327926,9302.274429080591,177.3410216916269,4.934666666666667,3.7173333333333334,,31.1,36.5,75.0,1007.9,False,0.7,180.0,2024,singapore,high_fuel
50.0,NOR,McLaren,0 days 00:01:18.193000,3.0,MEDIUM,245.0,283.0,287.0,1.0,54.14978023486527,9842.801962534586,191.22618990914864,4.939899833055092,5.542570951585977,,18.9,26.4,74.0,996.1,False,0.8,169.0,2024,montreal,high_fuel
60.0,HUL,Renault,0 days 00:01:23.671000,3.0,ULTRASOFT,281.0,237.0,250.0,1.0,57.63673732207345,9949.749864898817,186.98528484412415,4.978056426332288,0.0,,34.3,51.0,27.7,983.4,False,1.3,229.0,2018,hungary,additional
8.0,BOT,Kick Sauber,0 days 00:01:11.941000,1.0,MEDIUM,290.0,223.0,270.0,1.0,69.47583669573896,10184.52587911811,216.46597540558852,5.608695652173913,4.557971014492754,,29.4,48.6,35.0,933.0,False,1.3,286.0,2024,austria,additional
8.0,BOT,Mercedes,0 days 00:01:16.307000,1.0,SOFT,205.0,193.0,258.0,1.0,51.9185476726051,9315.292286249294,155.10949769114825,3.9690189328743544,0.0,,22.9,34.3,51.7,1011.1,True,0.7,195.0,2019,monaco,additional
21.0,RIC,Renault,0 days 00:01:25.451000,1.0,SOFT,,312.0,305.0,1.0,76.14230321111603,10592.348629294478,242.8429286709703,6.25776397515528,0.0,,21.3,33.7,50.1,989.2,False,2.6,193.0,2019,monza,additional
61.0,RUS,Mercedes,0 days 00:01:18.201000,3.0,SOFT,274.0,272.0,278.0,1.0,66.37435624825385,10410.2878653625,210.5957494360554,5.41887417218543,0.0,,21.6,27.7,67.0,1001.4,False,2.5,49.0,2023,barcelona,high_fuel
25.0,SAI,Ferrari,0 days 00:01:23.687000,2.0,HARD,,315.0,312.0,1.0,71.20132726203849,10704.657965933571,241.3027559727944,6.080745341614906,2.347826086956522,,32.6,45.8,32.0,993.0,False,1.8,194.0,2024,monza,additional
13.0,PER,Red Bull Racing,0 days 00:01:47.120000,3.0,INTERMEDIATE,267.0,292.0,245.0,1.0,57.24052553182507,9654.057641957306,191.53174373430025,5.193470374848851,1.0,,15.8,18.3,91.0,1015.2,True,3.5,353.0,2022,suzuka,high_fuel
24.0,OCO,Alpine,0 days 00:01:25.338000,1.0,HARD,288.0,283.0,242.0,1.0,50.88067887832452,9529.769196646786,180.69219220694035,4.6184012066365,0.0,,25.8,47.5,22.0,779.2,False,0.8,236.0,2023,mexico,additional
12.0,HUL,Haas F1 Team,0 days 00:01:37.706000,2.0,HARD,232.0,250.0,279.0,1.0,68.01273888110674,10057.127695949985,197.59434862599073,5.133964817320703,0.0,,18.2,23.5,50.0,1017.2,False,0.5,157.0,2024,bahrain,high_fuel
47.0,NOR,McLaren,0 days 00:01:21.162000,3.0,HARD,280.0,242.0,258.0,1.0,59.964463692699546,10189.777291342274,193.33359610635284,5.063649222065064,0.0,,20.2,28.5,78.9,986.3,False,2.1,79.0,2020,montreal,high_fuel
38.0,SAI,Ferrari,0 days 00:01:17.380000,2.0,HARD,253.0,275.0,281.0,1.0,67.47337937827439,10108.07534047812,197.23609317246425,4.7983050847457624,0.0,,21.6,41.9,27.0,1012.2,False,3.2,18.0,2022,montreal,high_fuel
38.0,RIC,Red Bull Racing,0 days 00:01:21.413000,2.0,MEDIUM,263.0,266.0,277.0,1.0,66.07838403155337,10047.259672944389,200.70688287835935,5.195548489666137,0.0,,16.1,31.7,52.2,1001.7,True,1.4,247.0,2018,barcelona,high_fuel
28.0,OCO,Alpine,0 days 00:01:38.612000,3.0,HARD,274.0,300.0,254.0,1.0,65.45187540880865,10229.629384491074,212.58883472288127,5.569127516778524,0.0,,21.4,35.7,47.0,1012.5,False,3.0,190.0,2024,suzuka,high_fuel
34.0,RAI,Alfa Romeo Racing,0 days 00:01:13.801000,2.0,MEDIUM,,253.0,303.0,1.0,63.898823352119265,10160.538692374215,210.56526088859803,5.455882352941177,0.0,,21.2,47.4,59.3,924.6,False,0.8,170.0,2019,brazil,additional
37.0,RUS,Mercedes,0 days 00:01:30.425000,2.0,HARD,279.0,292.0,212.0,1.0,66.90367961428728,10160.206009281705,206.3180548646936,5.379856115107914,0.0,,28.0,32.6,65.0,1013.7,False,2.7,299.0,2022,abu-dhabi,additional
18.0,LEC,Ferrari,0 days 00:01:24.900000,1.0,SOFT,316.0,319.0,309.0,1.0,77.63001494311926,10484.562212533,239.34173623721009,6.206422018348624,0.0,,21.2,33.0,50.6,989.3,False,1.3,229.0,2019,monza,additional
45.0,SAI,Ferrari,0 days 00:01:23.259000,3.0,HARD,282.0,278.0,248.0,1.0,53.97966758463895,9516.225837250397,183.2461976134937,4.528861154446178,4.611544461778471,,26.7,44.3,20.0,778.7,False,2.2,316.0,2023,mexico,additional
10.0,RIC,RB,0 days 00:01:26.111000,1.0,MEDIUM,308.0,334.0,310.0,1.0,70.50328781128388,10688.825733019896,238.98687010671108,6.062404870624048,2.3318112633181127,,33.3,48.7,31.0,993.1,False,1.2,219.0,2024,monza,additional
40.0,STR,Aston Martin,0 days 00:01:18.498000,1.0,HARD,199.0,186.0,266.0,1.0,49.97085410160608,9104.40149632484,152.0517665040163,3.975609756097561,0.0,,25.3,36.7,41.0,1013.2,False,1.0,143.0,2023,monaco,additional
61.0,GAS,Alpine,0 days 00:01:19.662000,3.0,HARD,,274.0,281.0,1.0,63.29119375457213,10209.035906250876,206.3773269620013,5.4332247557003255,0.0,,23.8,39.6,63.0,1001.1,False,1.2,115.0,2024,barcelona,high_fuel
6.0,VER,Red Bull Racing,0 days 00:01:20.876000,1.0,SOFT,263.0,265.0,273.0,1.0,65.24763427952176,10193.874249793407,204.3292439406088,5.308917197452229,2.2929936305732483,,23.9,40.6,67.0,1001.3,False,3.4,234.0,2024,barcelona,high_fuel
47.0,PER,Red Bull Racing,0 days 00:01:11.431000,2.0,HARD,291.0,224.0,271.0,1.0,69.48516107537422,10330.996769452378,218.7574990482386,5.632162661737523,0.6358595194085028,,30.0,44.6,33.0,932.9,False,2.3,199.0,2024,austria,additional
32.0,HUL,Haas F1 Team,0 days 00:01:39.687000,2.0,HARD,214.0,185.0,203.0,1.0,60.26760119185512,9856.98809505672,193.73247593567984,5.174968071519796,0.0,,28.8,47.4,32.0,1005.8,False,0.7,254.0,2024,austin,additional
25.0,HAM,Mercedes,0 days 00:01:37.905000,2.0,HARD,,298.0,254.0,1.0,65.72168692534177,9725.355879917372,209.93841998683905,5.753333333333333,0.0,,27.5,39.6,39.0,1013.0,False,1.1,22.0,2023,suzuka,high_fuel
42.0,LEC,Sauber,0 days 00:01:24.824000,2.0,SUPERSOFT,300.0,312.0,303.0,1.0,77.33633359944022,10797.535598169528,248.34784969988107,6.272300469483568,0.6384976525821596,,23.0,34.4,62.7,995.0,False,2.2,171.0,2018,monza,additional
60.0,RUS,Williams,0 days 00:01:17.557000,2.0,HARD,256.0,283.0,280.0,1.0,68.00621571672306,10105.27990929765,206.98178706801545,5.425044091710759,5.696649029982363,,30.2,50.4,16.9,1021.7,False,1.3,296.0,2019,montreal,high_fuel
